student_id,entry_date,diary_text,ground_truth_label
814,2025-10-24,"Hoje eu me senti bem. Estável. Nem feliz, nem triste. Apenas em paz. Fazia tempo que não sentia essa calmaria. Foi bom.",saudavel
815,2025-10-24,"Sinto que estou em uma areia movediça. Quanto mais eu luto pra sair da tristeza, mais eu afundo. O esforço é inútil e só me deixa mais cansado.",risco_depressao
816,2025-10-24,"Meu corpo dói. Uma tensão constante nos ombros, dor de cabeça, meu estômago embrulhado. É como se meu corpo estivesse em uma briga constante com a minha mente ansiosa.",risco_ansiedade
817,2025-10-24,"Aquele sentimento de não pertencimento de novo. Na sala de aula, no grupo de amigos, até em casa. Sinto que sou um estranho em todos os lugares.",risco_depressao
818,2025-10-24,"Hoje eu ri. Uma risada de verdade, daquelas que doem a barriga. Um amigo contou uma piada boba e por um momento eu esqueci de tudo. Foi um instante de luz.",saudavel
819,2025-10-24,"Estou tão esgotado que comecei a cometer erros bobos nos trabalhos. Erros de digitação, de atenção. É a prova de que minha mente chegou no limite. E o pior é que eu não me importo em corrigir.",risco_burnout
820,2025-10-24,"Tenho medo de estar enlouquecendo. Meus pensamentos são um turbilhão caótico que eu não consigo controlar. A sensação de perda de controle é o que mais me apavora.",risco_ansiedade
821,2025-10-25,"A desesperança é a pior parte. Aquela certeza fria e absoluta de que as coisas nunca vão melhorar. Que eu estou fadado a me sentir assim para sempre.",risco_depressao
822,2025-10-25,"A pressão para ser produtivo o tempo todo é esmagadora. Se eu tiro uma hora pra descansar, a culpa me consome e a ansiedade sobre o trabalho acumulado ataca.",risco_misto
823,2025-10-25,"Eu me tornei uma pessoa apática. As conquistas não me animam, os problemas não me abalam. Só uma indiferença cinzenta. É como se o volume das minhas emoções estivesse no mudo.",risco_burnout
824,2025-10-25,"Fico criando diálogos na minha cabeça, ensaiando como vou falar com o professor, como vou me desculpar por um atraso. É um ensaio mental infinito para situações que talvez nem aconteçam.",risco_ansiedade
825,2025-10-25,"A faculdade me prometeu um futuro brilhante. Hoje, tudo que ela me entrega é exaustão, ansiedade e uma dívida crescente. Sinto uma raiva e uma tristeza profundas por ter caído nessa.",risco_misto
826,2025-10-25,"Hoje, pela primeira vez em semanas, consegui ler um capítulo de um livro por prazer. Minha mente conseguiu focar em algo que não era uma obrigação. Foi uma pequena vitória.",saudavel
827,2025-10-25,"A ruminação é o meu pior inimigo. Fico repassando erros de anos atrás, conversas, falhas. Minha mente é um tribunal onde eu sou sempre o réu culpado.",risco_depressao
828,2025-10-25,"Sinto que estou correndo uma maratona sem linha de chegada. A cada tarefa que eu termino, outras cinco aparecem. É um ciclo de esforço e exaustão sem fim.",risco_burnout
829,2025-10-25,"O domingo à noite é o pior momento da semana. A ansiedade da segunda-feira que se aproxima começa a crescer e rouba toda a paz do final de semana.",risco_ansiedade
830,2025-10-25,"Eu me sinto quebrado, mas tenho medo de pedir ajuda. Medo de ser um fardo, de ser julgado, de descobrirem o quão fraco eu sou. Então eu guardo tudo pra mim, e a pressão só aumenta.",risco_misto
831,2025-10-26,"Fui caminhar na praia e ver o mar. A imensidão do oceano colocou meus problemas em perspectiva. Voltei me sentindo mais calmo e com a mente mais limpa.",saudavel
832,2025-10-26,"A procrastinação virou um monstro. Eu sei o que preciso fazer, mas a energia para começar simplesmente não existe. Então eu adio, a culpa aumenta, e a energia diminui ainda mais.",risco_depressao
833,2025-10-26,"A sensação de estar sendo constantemente avaliado é terrível. Cada palavra, cada trabalho, cada apresentação. É uma performance ininterrupta que drena toda a minha energia.",risco_burnout
834,2025-10-26,"Evito lugares cheios. O barulho, as pessoas, tudo parece me sobrecarregar. Supermercado em dia de movimento virou uma missão impossível. Minha zona de conforto está cada vez menor.",risco_ansiedade
835,2025-10-26,"Eu só queria um dia de silêncio. Não o silêncio de fora, mas o de dentro. Um dia sem a voz da autocrítica, da culpa, da desesperança. Só um dia de paz.",risco_depressao
836,2025-10-26,"Me sinto tão incompetente. Olho o trabalho dos meus colegas e parece tudo tão brilhante. O meu, em comparação, parece medíocre. A síndrome do impostor está me destruindo.",risco_misto
837,2025-10-26,"Recebi uma mensagem de um amigo que não via há tempos. Saber que alguém lembrou de mim me deu um calor no coração. Fez meu dia.",saudavel
838,2025-10-26,"Estou tão irritado com tudo. A menor coisa me tira do sério. É a exaustão se manifestando como raiva. E depois da explosão, vem a culpa.",risco_burnout
839,2025-10-26,"O futuro é um borrão assustador. Não consigo me imaginar formado, trabalhando. A incerteza é tão grande que me paralisa. E se eu tiver feito todas as escolhas erradas?",risco_ansiedade
840,2025-10-26,"A apatia é assustadora. Eu deveria estar triste, mas não sinto nada. É um desligamento emocional completo. Nem a dor, nem a alegria conseguem me alcançar.",risco_depressao
841,2025-10-27,"Cozinhar um prato diferente hoje me fez bem. Focar no passo a passo da receita, nos cheiros, nas texturas. Foi uma forma de meditação. E no final, a recompensa de uma comida gostosa.",saudavel
842,2025-10-27,"Eu me sinto preso em um ciclo. Acordo cansado, passo o dia me arrastando, vou dormir exausto e preocupado com o dia seguinte. E tudo se repete.",risco_misto
843,2025-10-27,"A faculdade se tornou a minha vida inteira. Eu não tenho hobbies, não tenho tempo para amigos, não tenho tempo pra mim. E mesmo assim, sinto que não estou fazendo o suficiente. É uma dedicação que está me matando.",risco_burnout
844,2025-10-27,"Fico checando as redes sociais e me comparando com todo mundo. A vida de todos parece tão perfeita, tão feliz. E a minha é essa bagunça. A comparação é um veneno.",risco_depressao
845,2025-10-27,"A pressão por um bom desempenho é tão grande que eu tenho medo de tentar coisas novas. Medo de falhar, de não ser bom o suficiente. Então eu fico no mesmo lugar, seguro, mas infeliz.",risco_ansiedade
846,2025-10-27,"Hoje eu me permiti não ser produtivo. Fiquei deitado na rede, lendo ficção. Sem culpa. E foi maravilhoso. Preciso lembrar de fazer isso mais vezes.",saudavel
847,2025-10-27,"Sinto uma raiva surda do mundo, dos professores, do curso. Um ressentimento por todo o sacrifício que parece não levar a lugar nenhum. Esse cinismo está me consumindo.",risco_burnout
848,2025-10-27,"A sensação de que eu sou fundamentalmente falho é a pior parte. Que não é uma fase, é quem eu sou. Uma pessoa triste e inadequada.",risco_depressao
849,2025-10-27,"Estou com uma preocupação financeira que não sai da minha cabeça. Fico fazendo contas e mais contas, e a solução não aparece. Como vou focar nos estudos com essa espada na cabeça?",risco_ansiedade
850,2025-10-27,"Eu sei que deveria procurar ajuda, mas a energia para marcar uma consulta, para falar sobre meus problemas, parece grande demais. É mais fácil continuar sofrendo em silêncio. Mas a que custo?",risco_misto
901,2025-11-01,"A ansiedade sobre o meu futuro profissional é esmagadora. Olho as vagas de emprego e sinto que não sou qualificado pra nenhuma. E se eu nunca conseguir um bom trabalho?",risco_ansiedade
902,2025-11-01,"A exaustão chegou num nível que sinto meu corpo e mente desconectados. Eu executo as tarefas no automático, sem pensar, sem sentir. Estou no modo de sobrevivência.",risco_burnout
903,2025-11-01,"Sinto uma tristeza tão antiga, parece que nasceu comigo. Tem dias que ela fica quieta, mas está sempre aqui, esperando uma brecha pra me engolir.",risco_depressao
904,2025-11-01,"Tenho a sensação constante de que estou esquecendo algo importante. Reviso minha agenda, meus e-mails, minhas tarefas, mas a sensação não passa. É um estado de alerta que não desliga.",risco_ansiedade
905,2025-11-01,"Eu me afastei de todos os meus amigos. Não por mal, mas porque não tenho energia para manter conversas, para socializar. E agora a solidão é minha única companhia.",risco_depressao
906,2025-11-01,"A indiferença com as notas é um péssimo sinal. Antes eu me desesperava com um sete. Hoje eu tiro um cinco e só penso 'ok, pelo menos passei'. Perdi a vontade de ser excelente.",risco_burnout
907,2025-11-01,"Sinto que estou andando em círculos, repetindo os mesmos erros. A frustração comigo mesmo é enorme. Sou meu pior inimigo.",risco_depressao
908,2025-11-01,"A apresentação do TCC está chegando e eu sinto um pavor que me paralisa. Fico imaginando a banca me fazendo perguntas que não sei responder. Vai ser uma humilhação pública.",risco_ansiedade
909,2025-11-01,"Meu sono é meu refúgio e minha prisão. É a única hora que não preciso pensar, mas acordo me sentindo culpado por ter 'perdido' o dia dormindo.",risco_depressao
910,2025-11-01,"Eu sei que preciso descansar, mas a ansiedade não deixa. Quando paro, a culpa e a lista de tarefas pendentes me assombram. É como se descansar fosse proibido.",risco_misto
911,2025-11-02,"O professor que eu mais admirava fez um comentário que me diminuiu na frente da turma. Perdi o respeito e a admiração. O cinismo só aumenta.",risco_burnout
912,2025-11-02,"Me sinto um impostor. Todos parecem tão inteligentes e eu aqui, fingindo que entendo. A qualquer momento alguém vai apontar o dedo e dizer 'você não pertence a este lugar'.",risco_ansiedade
913,2025-11-02,"Aquele sentimento de que nada vale a pena de novo. Estudar, trabalhar, se cuidar... pra quê? No final, o resultado parece ser sempre o mesmo. Um vazio.",risco_depressao
914,2025-11-02,"O esgotamento é tanto que até as coisas que eu gostava, como jogar videogame, se tornaram um esforço. Ligo o console, olho pra tela e desisto. Não tenho energia nem para o lazer.",risco_burnout
915,2025-11-02,"Fico lendo notícias sobre o mercado de trabalho e cada notícia ruim é uma pontada de pânico. Como eu vou competir nesse cenário? A preocupação com o futuro é constante.",risco_ansiedade
916,2025-11-02,"Tento me lembrar da última vez que me senti genuinamente feliz. E não consigo. As memórias boas parecem distantes, de uma outra vida.",risco_depressao
917,2025-11-02,"A procrastinação virou meu modo padrão. Deixo tudo pra última hora, e então faço correndo, movido pelo pânico do prazo. É um jeito horrível e estressante de viver.",risco_misto
918,2025-11-02,"Hoje consegui ajudar um colega com uma dúvida. A sensação de ser útil, de saber algo que pode ajudar alguém, foi a melhor coisa do meu dia.",saudavel
919,2025-11-02,"Sinto uma raiva de mim mesmo por não conseguir ser 'normal'. Por que eu não consigo simplesmente fazer as coisas como todo mundo? Essa auto-depreciação é constante.",risco_depressao
920,2025-11-02,"A faculdade me espremeu tanto que eu não sei mais quem eu sou fora dela. Meus hobbies, meus interesses, tudo foi engolido pela necessidade de performance.",risco_burnout
921,2025-11-03,"Assisti ao nascer do sol hoje. Um pequeno momento de beleza e paz que me lembrou que o mundo é maior que as minhas preocupações. Me deu uma perspectiva.",saudavel
922,2025-11-03,"A insônia é minha companheira fiel. A noite chega e com ela a ansiedade. A mente dispara e eu fico revivendo o dia e me preocupando com o amanhã. É um ciclo sem fim.",risco_ansiedade
923,2025-11-03,"Sinto que estou decepcionando todo mundo. Meus pais, que investem em mim. Meus professores, que esperavam mais. E principalmente a mim mesmo.",risco_depressao
924,2025-11-03,"A apatia tomou conta. Eu não me importo mais se a nota for boa ou ruim. Eu só quero que o semestre acabe. Essa indiferença é o sintoma mais claro do meu esgotamento.",risco_burnout
925,2025-11-03,"Eu me sinto preso. Preso no curso, na cidade, na vida que eu escolhi. A sensação de que não há saída é sufocante e me enche de pânico.",risco_misto
926,2025-11-03,"Liguei para um amigo antigo hoje e conversamos por horas. Foi tão bom. Me senti conectado e menos sozinho. Rimos muito. Fez uma diferença enorme.",saudavel
927,2025-11-03,"A dificuldade de tomar decisões simples é absurda. O que comer? Que roupa vestir? Cada escolha parece monumental e me paralisa de ansiedade.",risco_ansiedade
928,2025-11-03,"Sinto como se uma nuvem cinzenta me seguisse por toda parte. Mesmo em dias de sol, eu só consigo ver as sombras. Essa melancolia não me larga.",risco_depressao
929,2025-11-03,"Eu costumava ser tão perfeccionista. Agora, entrego os trabalhos de qualquer jeito, só pra me livrar. O 'feito é melhor que perfeito' virou meu lema, mas de um jeito triste e cínico.",risco_burnout
930,2025-11-03,"O medo de ser julgado me impede de pedir ajuda na aula. Fico com a dúvida, me sentindo burro, mas o medo de expor minha ignorância é maior.",risco_ansiedade
931,2025-11-04,"Fiz uma lista de pequenas coisas pelas quais sou grato. O café da manhã, o sol na janela, uma música boa. Parece bobo, mas me ajudou a focar no positivo por um momento.",saudavel
932,2025-11-04,"A auto-sabotagem é um ciclo. Eu sei que preciso dormir, mas fico no celular até tarde. Eu sei que preciso estudar, mas abro uma série. É como se uma parte de mim quisesse me ver fracassar.",risco_depressao
933,2025-11-04,"Sinto um ressentimento crescente pela faculdade. Sinto que ela está me roubando a saúde e a juventude. Vejo os professores e não sinto admiração, só cansaço.",risco_burnout
934,2025-11-04,"Meu corpo reage antes da minha mente. Tremedeira, suor frio, boca seca. São os sinais de que uma crise de ansiedade está vindo. É uma batalha física.",risco_ansiedade
935,2025-11-04,"A sensação de que estou incomodando é constante. Evito mandar mensagem para amigos para não ser um peso. Me isolo, mas no fundo, eu só queria que alguém viesse me ver.",risco_depressao
936,2025-11-04,"O esgotamento mental é tão real que eu esqueço coisas básicas, como o que eu comi no almoço. Minha memória de curto prazo está péssima.",risco_burnout
937,2025-11-04,"Sinto uma vontade enorme de chorar, mas as lágrimas não vêm. É um nó na garganta, uma tristeza seca e pesada. E uma ansiedade por não conseguir sentir.",risco_misto
938,2025-11-04,"Terminei um livro hoje. Me transportar para outra história, outra realidade, foi a melhor terapia. Uma pausa necessária da minha própria cabeça.",saudavel
939,2025-11-04,"A comparação com a vida dos outros no Instagram é devastadora. Todos parecem tão felizes, viajando, tendo sucesso. E eu aqui. Sei que não é real, mas me afeta mesmo assim.",risco_depressao
940,2025-11-04,"O medo de passar mal em público é constante. Antes de sair de casa, já mapeio todas as saídas, os lugares mais calmos. É como planejar uma operação militar para ir à padaria.",risco_ansiedade
941,2025-11-05,"A indiferença é o pior. Nem tristeza, nem raiva. Só um 'tanto faz' para tudo. É o sinal definitivo de que o burnout venceu a batalha.",risco_burnout
942,2025-11-05,"A culpa por não estar sendo produtivo me deixa ansioso, e a ansiedade me impede de ser produtivo. É uma armadilha perfeita.",risco_misto
943,2025-11-05,"O simples ato de acordar e levantar da cama hoje foi uma vitória. Celebrei com um café da manhã um pouco melhor. Pequenos passos.",risco_depressao
944,2025-11-05,"Fico imaginando meu futuro e só vejo um cenário de fracasso. Não consigo visualizar nada de bom acontecendo. Essa catastrofização me paralisa.",risco_ansiedade
945,2025-11-05,"O sentimento de que estou completamente sozinho no meu sofrimento é a pior parte. Parece que ninguém no mundo poderia entender o que eu sinto.",risco_depressao
946,2025-11-05,"Hoje um colega me agradeceu pela ajuda em um trabalho e disse que eu explicava bem. Esse pequeno reconhecimento mudou meu dia. Me senti competente de novo.",saudavel
947,2025-11-05,"Meu corpo está exausto, mas minha mente não desliga. Deito na cama e fico repassando a lista de preocupações. A exaustão e a ansiedade são uma péssima combinação.",risco_misto
948,2025-11-05,"A sensação de que o tempo está passando rápido demais e eu estou ficando para trás é apavorante. Todos estão evoluindo e eu estou estagnado.",risco_ansiedade
949,2025-11-05,"Cansei de ser forte. Cansei de fingir que está tudo bem. Estou exausto, triste e com medo. E talvez admitir isso seja o primeiro passo.",risco_misto
950,2025-11-05,"Apesar de todo o cansaço, hoje eu me senti orgulhoso do meu esforço. Olhei para tudo que fiz no semestre e pensei 'eu dei o meu melhor'. Foi uma sensação boa de auto-compaixão.",saudavel
